고용인원,투자유치횟수,서비스/제품 수,연간 퇴사율,공동 창업자 수,총 투자자 수,특허기술 평균등급,최종투자단계,투자점수,자본금(만원),누적투자유치금액(만원),연매출(만원),매출액_2020(만원),매출액_2021(만원),영업이익_2020(만원),영업이익_2021(만원),순이익_2020(만원),순이익_2021(만원),자산_2020(만원),자산_2021(만원),자본_2020(만원),자본_2021(만원),2022기준 시장규모(만원),최근투자유치(만원),년차,자본잠식률,주소 점수
11,2,1,40,1,3,0.0,M&A,136,12000,150000,85000,44000,85000,-20000,-50000,-17000,-35000,37000,126000,-1318,93000,4120000000,130000,5,-675.0,10
125,4,1,62,0,18,0.0,M&A,161,131000,2930000,6101000,3139000,6101000,-684000,-1139000,-689000,-1122000,3477000,1992000,3640000,2433000,3279999999,1450000,8,-1757.25,12
1403,4,3,37,1,5,0.0,M&A,5,993000,6340000,23774000,25890000,23774000,2719000,-8814000,-759000,-2122000,22777000,30002000,5110000,2813000,17140000000,4190000,12,-183.28,10
35,4,1,97,1,20,2.0,M&A,241,1000000,3850000,19000,12000,19000,-1068000,-1145000,-1131000,-1329000,430000,861000,-1309000,470000,173250000000,1900000,5,53.0,12
614,2,3,29,1,4,0.0,M&A,96,215000,1000000,6522000,3115000,6522000,-2623000,-3796000,-2602000,-3453000,3014000,13046000,-116000,8266000,97810000000,700000,11,-3744.65,12
8795,8,6,107,2,21,2.6,IPO,137,1458000,940000000,2080000000,1390000000,2080000000,-55043000,-110000000,-60471000,-160000000,509999999,710000000,-35854000,-46957000,1190000000,5,10,3320.64,7
120,5,1,200,2,28,0.0,M&A,320,106000,6320000,95000,39000,95000,-1545000,-1309000,-1556000,-1306000,1176000,1089000,1002000,601000,6670000000,1000000,7,-466.98,6
58,1,1,17,2,2,0.0,M&A,3,10000,24000000,5300000,3634000,5300000,1634000,2206000,1425000,1978000,2426000,4357000,2041000,3820000,69640000000,24000000,6,-38100.0,0
140,5,1,23,1,17,2.0,M&A,118,328000,2815000,2885000,1795000,2885000,-1095000,-1451000,-1112000,-3484000,1129000,1784000,-5998000,-8299000,2620000000,1820000,7,2630.18,9
188,5,3,23,1,21,3.0,IPO,216,471000,4725000,3169000,1469000,3169000,-524000,606000,-917000,309000,1448000,4570000,-2931000,3309000,4120000000,2555000,8,-602.55,7
261,8,1,31,1,32,3.3,IPO,448,463000,15897000,663000,143000,663000,-2095000,-4570000,-837000,-736000,2512000,9384000,-13063000,203000,2160000000,3647000,10,56.16,12
429,10,1,22,3,15,2.8,IPO,133,327000,58912000,28900000,22055000,28900000,-1465000,-2097000,-6774000,366000,27157000,43318000,3170000,15091000,1950000000,10192000,12,-4514.98,2
164,3,1,23,1,7,2.0,M&A,93,81000,1150000,700000,143000,700000,-406000,-1104000,-404000,-3619000,1154000,18817000,631000,12331000,17770000000,800000,5,-15123.46,6
344,1,3,14,1,1,0.0,M&A,15,391000,41190000,23940000,21911000,23940000,1556000,847000,816000,802000,9227000,23810000,1370000,18761000,13660000000,41190000,5,-4698.21,12
201,2,3,43,2,5,0.0,IPO,43,1478000,7430000,16593000,13847000,16593000,804000,1381000,548000,1075000,7832000,11065000,6288000,6824000,34530000000,4930000,6,-361.71,8
105,5,1,53,1,18,0.0,M&A,158,81000,3817000,4345000,3901000,4345000,-424000,-1026000,-421000,-1022000,1253000,1924000,700000,1378000,60040000000,3200000,9,-1601.23,12
11,1,2,9,1,4,0.0,M&A,101,767,40000,8623,10000,8623,-27000,-52000,-20000,-23000,6010,3966,-3696,-26000,55040000000,40000,3,3489.83,8
98,1,3,43,1,1,0.0,M&A,1,10000,490000,579000,411000,579000,35000,153000,39000,126000,769000,1076000,288000,414000,62779999999,490000,12,-4040.0,12
77,1,3,39,1,1,0.0,M&A,1,48000,300000,2460000,2746000,2460000,188000,-79000,122000,-188000,865000,870000,-598000,-572000,173320000000,300000,10,1291.67,10
33,3,1,131,1,6,0.0,M&A,35,6648,2910000,2643000,1346000,2643000,515000,1634000,174000,683000,2129000,4665000,813000,3057000,116440000000,400000,7,-45883.75,8
53,3,3,40,1,3,3.1,IPO,3,1264000,6550000,5679,104000,5679,-1330000,-3269000,-1211000,-3158000,8535000,11673000,8250000,9031000,194880000000,3000000,7,-614.48,6
171,2,1,49,1,7,4.1,M&A,59,490000,1350000,45050000,46435000,45050000,8640000,8163000,6302000,6416000,21567000,20587000,13502000,13602000,69640000000,850000,12,-2675.92,9
5,3,1,49,1,3,2.0,M&A,101,4284,150000,66000,73000,66000,438,241,1380,1521,95000,100000,21000,23000,1410000000,50000,6,-436.88,7
100,2,3,28,1,2,4.3,IPO,2,365000,1600000,5367000,4074000,5367000,648000,841000,451000,641000,3548000,5912000,1768000,3258000,1450000000,1500000,18,-792.6,12
86,1,3,11,2,1,0.0,M&A,1,79000,1110000,352000,284000,352000,10000,7299,19000,9117,113000,170000,83000,127000,3120000000,1110000,14,-60.76,8
1204,2,4,8,1,1,3.1,M&A,1,18000,40920000,76111000,89104000,76111000,75464000,59585000,67062000,93119000,540000000,229999999,520000000,200000000,24280000000,38520000,22,-1111011.11,2
24,1,0,30,1,1,0.0,M&A,1,3000,900000,756000,138000,756000,47000,83000,43000,89000,124000,1410000,46000,135000,12410000000,900000,3,-4400.0,5
3,3,2,160,1,1,0.0,M&A,1,13000,1600000,363000,557000,363000,-51000,-120000,-37000,-117000,89000,93000,-105000,-203000,15619999999,300000,8,1661.54,5
98,4,3,18,1,17,3.0,IPO,146,2389000,9900000,533000,810000,533000,-5964000,-5230000,-5560000,-4355000,9989000,6545000,9066000,5595000,194880000000,2000000,7,-134.2,6
136,2,3,12,1,4,4.5,IPO,18,1383000,2620000,3215000,4939000,3215000,-2976000,-2770000,-698000,-2419000,13591000,29679000,11212000,26296000,194880000000,2170000,17,-1801.37,5
10,2,1,54,1,1,0.0,M&A,1,68000,60000,607000,607000,794000,-75000,2810,-57000,16000,657000,785000,303000,350000,150000000,30000,11,-414.71,3
4,0,3,62,1,1,2.0,M&A,1,10000,0,61000,44000,61000,-4577,3384,-4575,4897,73000,93000,424,12000,4350000000,0,3,-20.0,12
10,0,3,0,2,1,0.0,M&A,1,1000,0,762000,0,1503000,-38000,76000,-37000,76000,707000,229000,-37000,39000,35160000000,0,4,-3800.0,7
14,0,0,100,1,1,0.0,M&A,1,5000,0,644000,644000,0,143000,0,107000,0,340000,0,204000,0,16490000000,0,5,100.0,7
23,0,1,100,1,1,0.0,M&A,1,2800,0,679000,520000,679000,85000,64000,86000,73000,240000,406000,134000,140000,48950000000,0,7,-4900.0,12
74,1,0,35,1,2,2.7,M&A,27,234000,1890000,4208000,339000,2244000,59000,329000,544000,580000,361000,8149000,80000,5487000,18930000000,1890000,12,-2244.87,12
37,1,1,3,1,1,0.0,M&A,1,2000,200,557000,20000,557000,-22000,260000,-24000,207000,187000,629000,104000,319000,24280000000,2000000,11,-15850.0,6
6,0,1,105,1,1,3.4,M&A,1,62000,0,713000,713000,15000,270000,-233000,189000,-248000,1170000,1040000,537000,289000,550000000,0,12,-366.13,0
162,1,0,19,2,1,0.0,M&A,1,10000,3410000,3998000,2829000,3469000,462000,416000,387000,341000,1633000,2258000,999000,1455000,18170000000,3410000,8,-14450.0,8
99,1,1,29,1,2,0.0,M&A,2,40000,40000,274000,274000,0,41000,0,-9219,0,211000,0,160000,0,15950000000,40000,12,100.0,8
7,0,5,16,1,1,0.0,M&A,1,253,47000000,62000,6421,62000,-5821,5808,-5804,5928,10000,16000,10000,16000,85830000000,47000000,3,-6224.11,2
6,1,1,85,1,1,3.0,M&A,1,11000,400000,194000,304000,403000,42000,2346,43000,5891,115000,155000,32000,38000,34530000000,400000,7,-245.45,12
85,5,2,83,1,11,2.0,M&A,216,59000,1000000,418000,596000,381000,-1124000,-1773000,-1120000,-741000,484000,5961000,-191000,5066000,31060000000,200000,12,-8486.44,8
382,1,3,48,1,1,2.3,M&A,1,263000,24000000,7126000,6385000,8678000,2220000,2635000,1816000,2115000,6298000,7986000,3443000,4916000,3375000,24000000,11,-1769.2,12
159,0,0,23,1,1,0.0,M&A,1,2500,0,3181000,1423000,2299000,-7931,23000,-9385,4874,753000,975000,288000,294000,62779999999,0,14,-11660.0,12
265,2,2,25,1,8,0.0,M&A,47,115000,1700000,3049000,1730000,2298000,-132000,224000,-71000,55000,2377000,2859000,1165000,1263000,2150000000,500000,9,-998.26,12
27,1,1,22,1,2,0.0,M&A,16,63000,30000,3270,0,3270,-15000,-117000,-9789,-64000,8947,31000,-6989,18000,25440000000,30000,3,71.43,1
119,4,1,56,1,13,2.4,IPO,42,465000,3340000,318000,103000,94000,-500000,-765000,-1359000,-885000,1131000,1859000,-227000,1374000,17950000000,1260000,15,-195.48,8
21,1,1,35,2,3,0.0,M&A,33,64000,50000,14000,3223,15000,-11000,-19000,-1628,-17000,6957,17000,-1393,786,16490000000,50000,3,98.77,8
162,2,2,26,1,3,2.0,M&A,3,100000,1630000,2353000,1485000,2062000,216000,239000,155000,146000,1270000,1557000,526000,865000,17140000000,430000,22,-765.0,12
24,1,1,20,1,1,2.0,M&A,1,35000,990000,161000,36000,95000,-44000,10000,-42000,16000,27000,40000,-72000,-15000,3940000000,990000,6,142.86,12
88,5,1,64,1,19,2.6,IPO,156,516000,6435000,975000,406000,735000,-815000,-300000,-814000,-667000,1205000,2433000,218000,1556000,160000000,2535000,10,-201.55,8
9,1,1,28,1,1,2.0,M&A,1,10000,0,2000,21,2000,-30000,-28000,-15000,7934,79000,105000,8091,26000,1460000000,0,5,-160.0,7
1700,1,4,18,1,1,3.0,IPO,1,1445000,59690000,84652000,59844000,76978000,8702000,5032000,6706000,2488000,160000000,180000000,74322000,110000000,34530000000,59690000,9,-7512.46,8
283,3,1,59,1,5,3.6,IPO,5,277000,482000,4461000,2557000,4461000,-335000,-914000,-225000,-721000,5899000,9983000,3303000,3420000,1300000000,300000,23,-1134.66,7
91,1,1,15,1,1,0.0,M&A,1,143000,104000,10217000,3930000,6262000,653000,1770000,535000,1416000,2364000,4128000,1858000,3275000,69640000000,104000,11,-2190.21,7
14,1,3,64,1,1,0.0,M&A,1,40000,0,200,0,0,-36000,-14000,-36000,15000,23000,40000,-34000,-18000,8930000000,0,4,145.0,10
18,1,3,6,1,1,0.0,M&A,1,10000,500000,1420000,937000,1207000,89000,137000,79000,119000,317000,435000,158000,278000,13450000000,500000,5,-2680.0,5
80,3,1,50,1,3,0.0,IPO,3,429000,3020000,3844000,2880000,3498000,270000,319000,250000,357000,2505000,3805000,874000,2089000,220000000,2150000,12,-386.95,4
14,1,1,100,2,1,0.0,M&A,1,2584,930000,421000,106000,293000,-2734,17000,-2413,43000,51000,67000,4159,48000,248700000000,930000,4,-1757.59,6
149,1,3,19,1,1,2.1,M&A,1,5000,18000000,20435000,8025000,12334000,2226000,2266000,1665000,1794000,4605000,6723000,3300000,5341000,69640000000,18000000,10,-106720.0,12
21,1,2,95,2,1,0.0,M&A,1,49000,0,749,4431,1545,1827,-28000,2127,-29000,15000,29000,10000,4376,60910000000,0,5,91.07,8
26,4,1,35,1,1,0.0,M&A,1,10000,294000,13000,82000,38000,2521,-68000,1733,-69000,89000,250000,47000,196000,8130000000,210000,8,-1860.0,1
14,1,1,135,1,1,0.0,M&A,1,2000,1800000,73000,47000,73000,-13000,-11000,-2169,3606,3662,9436,-1274,3331,262900000000,700000,4,-66.55,2
17,3,2,53,1,8,2.0,M&A,22,217000,1900000,4845000,2773000,4029000,-168000,-220000,30000,-172000,840000,895000,820000,650000,2089999999,400000,10,-199.54,7
12,0,2,124,1,1,0.0,M&A,1,10000,0,1054000,5198000,2433000,311000,-409000,240000,-349000,1601000,1266000,1359000,1009000,23000000000,0,8,-9990.0,12
8,2,1,120,2,7,4.5,M&A,8,93000,1030000,5863,6916,5863,-196000,-357000,-197000,-360000,95000,610000,-57000,481000,194880000000,800000,7,-417.2,6
2,0,1,104,1,1,0.0,M&A,1,12000,0,449000,261000,449000,16000,103000,16000,101000,150000,238000,51000,152000,1450000000,0,7,-1166.67,7
2,2,2,175,1,4,0.0,M&A,5,1958,700000,442000,1822000,685000,-101000,-233000,-365000,-391000,533000,582000,472000,-1320000,2620000000,700000,6,67515.73,12
22,3,2,50,1,5,3.0,M&A,14,9262,860000,8299,11000,9394,-24000,-45000,-18000,-26000,49000,25000,26000,647,270000000,500000,7,93.01,7
78,1,3,41,1,1,2.9,IPO,1,211000,1000000,2396000,1802000,2052000,138000,159000,169000,185000,759000,977000,545000,723000,20770000000,300000,22,-242.65,6
6,2,2,109,1,6,0.0,M&A,25,74000,310000,74000,193000,148000,-123000,-101000,-126000,-98000,133000,42000,-20000,-115000,1490000000,50000,8,255.41,5
144,2,18,21,1,2,4.5,IPO,3,1096000,170000000,13071000,5656000,4253000,-1992000,-1854000,-1495000,-1739000,42933000,40920000,41620000,39906000,69640000000,1,17,-3541.06,12
18,1,3,20,1,1,2.0,M&A,1,80000,260000,303000,305000,303000,8706,6607,8172,4029,395000,468000,196000,200000,32610000,260000,11,-150.0,2
3,0,3,100,2,1,0.0,M&A,1,1100,0,62000,1028,81000,-7863,1380,-7722,1673,7895,37000,3277,4950,60040000000,0,3,-350.0,7
41,1,3,61,2,1,0.0,M&A,1,2000,1310000,1054000,679000,969000,100000,162000,99000,155000,298000,502000,262000,418000,1290000000,1310000,13,-20800.0,12
21,1,3,22,1,1,2.3,M&A,1,95000,150000,599000,735000,599000,25000,20000,15000,4223,891000,1011000,256000,257000,16610000000,150000,29,-170.53,2
31,3,3,126,1,7,2.0,M&A,16,4133,1879000,23000,48000,23000,-79000,-225000,-50000,-144000,642000,512000,618000,473000,4710000000,1370000,9,-11344.47,12
1,1,2,138,1,1,2.0,M&A,1,20000,2000000,28000,296000,305000,3177,-5517,2475,-2121,101000,160000,26000,24000,1400000000000,2000000,5,-20.0,7
7,1,1,100,1,2,0.0,M&A,4,3567,1000000,41000,45000,41000,-2638,-17000,703,-15000,71000,76000,5853,6958,17130000000,500000,5,-95.07,7
160,5,3,20,1,11,2.2,IPO,59,880000,8940000,1286000,1038000,2446000,-1352000,-1347000,-1349000,-2160000,3089000,3852000,572000,3268000,7890000000,3380000,4,-271.36,6
352,1,1,12,1,3,0.0,M&A,4,3745000,1000000,20180000,0,23258000,-704000,21534000,-2537000,-15070000,684000,23366000,-3097000,15000000,24280000000,1000000,5,-300.53,6
175,2,1,37,1,1,0.0,M&A,1,88000,4848000,1698000,1796000,1897000,-88000,-299000,-567000,-717000,2978000,3344000,1423000,689000,370000000,2348000,14,-682.95,12
74,3,1,24,1,7,2.6,IPO,77,517000,3268000,1242000,1157000,1641000,-85000,118000,-100,6589,710000,3524000,-408000,3340000,180000000,2278000,10,-546.03,12
93,2,3,17,1,3,0.0,M&A,4,4033,8100000,283000,89000,187000,-168000,-228000,-180000,-396000,198000,738000,-187000,516000,8130000000,1200000,6,-12694.45,12
12,1,0,73,1,1,0.0,M&A,1,30000,500000,265000,276000,251000,62000,40000,67000,44000,217000,248000,192000,217000,4870000000,500000,19,-623.33,4
136,4,1,38,1,11,0.0,M&A,78,22000,1620000,13596000,2767000,4756000,-247000,-485000,-247000,-480000,1294000,3934000,937000,2956000,50360000000,920000,7,-13336.36,5
7,3,1,100,1,6,3.0,M&A,73,6723,90000,0,0,0,-1816,-302,17000,-714,7469,1998,-12000,-13000,710000000,30000,8,293.37,10
58,4,1,92,2,13,3.7,IPO,86,153000,5400000,341000,448000,378000,-753000,-742000,-757000,-718000,4655000,4044000,3066000,2426000,2160000000,1800000,9,-1485.62,3
